Time_Index,None,waste_biomass,west_south_central_coal,west_south_central_naturalgas,west_south_central_uranium,west_south_central_distillate,hydrogen,west_south_central_naturalgas_ccs90
7634,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7635,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7636,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7637,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7638,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7639,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7640,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7641,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7642,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7643,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7644,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7645,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7646,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7647,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7648,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7649,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7650,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7651,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7652,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7653,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7654,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7655,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7656,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7657,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7658,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7659,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7660,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7661,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7662,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7663,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7664,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7665,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7666,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7667,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7668,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7669,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7670,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7671,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7672,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7673,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7674,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7675,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7676,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7677,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7678,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7679,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7680,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7681,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7682,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7683,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7684,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7685,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7686,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7687,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7688,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7689,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7690,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7691,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7692,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7693,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7694,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7695,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7696,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7697,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7698,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7699,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7700,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7701,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7702,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7703,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7704,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7705,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7706,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7707,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7708,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7709,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7710,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7711,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7712,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7713,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7714,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7715,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7716,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7717,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7718,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7719,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7720,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7721,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7722,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7723,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7724,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7725,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7726,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7727,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7728,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7729,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7730,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7731,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7732,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7733,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7734,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7735,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7736,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7737,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7738,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7739,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7740,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7741,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7742,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7743,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7744,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7745,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7746,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7747,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7748,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7749,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7750,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7751,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7752,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7753,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7754,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7755,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7756,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7757,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7758,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7759,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7760,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7761,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7762,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7763,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7764,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7765,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7766,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7767,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7768,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7769,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7770,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7771,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7772,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7773,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7774,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7775,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7776,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7777,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7778,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7779,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7780,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7781,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7782,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7783,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7784,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7785,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7786,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7787,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7788,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7789,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7790,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7791,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7792,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7793,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7794,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7795,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7796,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7797,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7798,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7799,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7800,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7801,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7802,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7803,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7804,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7805,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7806,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7807,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7808,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7809,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7810,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7811,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7812,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7813,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7814,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7815,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7816,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7817,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7818,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7819,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7820,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7821,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7822,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7823,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7824,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7825,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7826,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7827,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7828,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7829,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7830,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7831,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7832,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7833,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7834,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7835,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7836,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7837,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7838,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7839,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7840,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7841,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7842,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7843,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7844,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7845,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7846,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7847,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7848,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7849,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7850,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7851,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7852,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7853,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7854,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7855,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7856,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7857,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7858,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7859,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7860,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7861,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7862,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7863,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7864,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7865,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7866,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7867,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7868,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7869,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7870,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7871,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7872,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7873,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7874,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7875,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7876,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7877,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7878,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7879,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7880,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7881,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7882,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7883,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7884,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7885,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7886,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7887,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7888,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7889,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7890,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7891,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7892,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7893,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7894,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7895,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7896,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7897,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7898,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7899,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7900,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7901,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7902,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7903,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7904,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7905,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7906,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7907,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7908,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7909,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7910,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7911,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7912,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7913,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7914,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7915,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7916,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7917,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7918,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7919,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7920,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7921,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7922,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7923,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7924,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7925,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7926,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7927,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7928,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7929,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7930,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7931,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7932,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7933,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7934,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7935,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7936,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7937,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7938,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7939,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7940,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7941,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7942,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7943,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7944,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7945,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7946,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7947,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7948,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7949,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7950,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7951,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7952,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7953,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7954,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7955,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7956,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7957,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7958,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7959,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7960,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7961,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7962,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7963,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7964,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7965,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7966,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7967,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7968,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7969,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7970,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7971,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7972,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7973,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7974,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7975,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7976,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7977,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7978,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7979,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7980,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7981,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7982,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7983,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7984,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7985,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7986,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7987,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7988,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7989,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7990,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7991,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7992,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7993,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7994,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7995,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7996,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7997,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7998,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
7999,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8000,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8001,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8002,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8003,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8004,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8005,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8006,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8007,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8008,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8009,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8010,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8011,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8012,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8013,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8014,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8015,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8016,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8017,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8018,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8019,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8020,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8021,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8022,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8023,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8024,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8025,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8026,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8027,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8028,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8029,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
8030,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
